"epoch","training loss","validation loss"
"472","0.0310191","0"
"473","0.0310105","0"
"474","0.0310029","0"
"475","0.0310125","0"
"476","0.0310143","0"
"477","0.0310039","0"
"478","0.0310033","0"
"479","0.0310149","0"
"480","0.0310125","0"
"481","0.0310082","0"
"482","0.0310066","0"
"483","0.0310122","0"
"484","0.0310065","0"
"485","0.0310107","0"
"486","0.0310214","0"
"487","0.0310147","0"
"488","0.0310044","0"
"489","0.0310129","0"
"490","0.0310123","0"
"491","0.0310087","0"
"492","0.0310117","0"
"493","0.0310187","0"
"494","0.0310086","0"
"495","0.030994","0"
"496","0.0310118","0"
"497","0.0310027","0"
"498","0.0310167","0"
"499","0.0310106","0"
"500","0.0310113","0"
