"epoch","training loss","validation loss"
"280","0.0318265","0"
"281","0.0318141","0"
"282","0.0318212","0"
"283","0.0318315","0"
"284","0.0318279","0"
"285","0.0318155","0"
"286","0.0318174","0"
"287","0.0318187","0"
"288","0.0318134","0"
"289","0.031824","0"
"290","0.031807","0"
"291","0.0318142","0"
"292","0.0318319","0"
"293","0.0318159","0"
"294","0.0318079","0"
"295","0.031811","0"
"296","0.031819","0"
"297","0.031811","0"
"298","0.0318078","0"
"299","0.0318106","0"
"300","0.031809","0"
"301","0.0318175","0"
"302","0.0318053","0"
"303","0.0317999","0"
"304","0.0318081","0"
"305","0.0318036","0"
"306","0.0318031","0"
"307","0.031802","0"
"308","0.0318097","0"
"309","0.0318031","0"
"310","0.0318053","0"
"311","0.0318031","0"
"312","0.0317962","0"
"313","0.0317965","0"
"314","0.0318027","0"
"315","0.0318121","0"
"316","0.0317972","0"
"317","0.031795","0"
"318","0.0318001","0"
"319","0.0317929","0"
"320","0.0318021","0"
"321","0.0317909","0"
"322","0.0317982","0"
"323","0.0317946","0"
"324","0.0317832","0"
"325","0.0317857","0"
"326","0.0317927","0"
"327","0.0317915","0"
"328","0.0317871","0"
"329","0.0317899","0"
"330","0.0317912","0"
"331","0.0317953","0"
"332","0.0317892","0"
"333","0.0317742","0"
"334","0.0317856","0"
"335","0.031786","0"
"336","0.0318017","0"
"337","0.0317931","0"
"338","0.0317798","0"
"339","0.0317796","0"
"340","0.0317813","0"
"341","0.0317883","0"
"342","0.0317702","0"
"343","0.031777","0"
"344","0.0317736","0"
"345","0.0317772","0"
"346","0.0317834","0"
"347","0.0317739","0"
"348","0.031777","0"
"349","0.0317747","0"
"350","0.0317635","0"
"351","0.0317696","0"
"352","0.0317634","0"
"353","0.0317708","0"
"354","0.0317745","0"
"355","0.0317623","0"
"356","0.0317623","0"
"357","0.0317686","0"
"358","0.0317598","0"
"359","0.0317555","0"
"360","0.0317683","0"
"361","0.0317719","0"
"362","0.031751","0"
"363","0.0317469","0"
"364","0.0317649","0"
"365","0.031766","0"
"366","0.0317556","0"
"367","0.0317456","0"
"368","0.0317531","0"
"369","0.0317593","0"
"370","0.0317581","0"
"371","0.0317404","0"
"372","0.0317532","0"
"373","0.0317419","0"
"374","0.0317516","0"
"375","0.031736","0"
"376","0.0317498","0"
"377","0.0317498","0"
"378","0.0317568","0"
"379","0.0317404","0"
"380","0.0317393","0"
"381","0.0317505","0"
"382","0.0317399","0"
"383","0.0317488","0"
"384","0.0317367","0"
"385","0.0317467","0"
"386","0.0317507","0"
"387","0.0317384","0"
"388","0.0317369","0"
"389","0.0317364","0"
"390","0.0317511","0"
"391","0.0317347","0"
"392","0.0317293","0"
"393","0.0317414","0"
"394","0.0317409","0"
"395","0.0317441","0"
"396","0.0317394","0"
"397","0.0317348","0"
"398","0.0317316","0"
"399","0.0317309","0"
"400","0.0317418","0"
"401","0.0316407","0"
"402","0.0316155","0"
"403","0.0316089","0"
"404","0.031611","0"
"405","0.0316101","0"
"406","0.0316066","0"
"407","0.031601","0"
"408","0.0316054","0"
"409","0.0315926","0"
"410","0.031595","0"
"411","0.0315955","0"
"412","0.0316034","0"
"413","0.0315977","0"
"414","0.0315987","0"
"415","0.0315983","0"
"416","0.0315976","0"
"417","0.0316003","0"
"418","0.0315895","0"
"419","0.0315873","0"
"420","0.031599","0"
"421","0.0315989","0"
"422","0.0316122","0"
"423","0.0315972","0"
"424","0.0315935","0"
"425","0.0315867","0"
"426","0.0315985","0"
"427","0.0315949","0"
"428","0.0315824","0"
"429","0.0315933","0"
"430","0.0315867","0"
"431","0.0315866","0"
"432","0.0315991","0"
"433","0.0315886","0"
"434","0.031593","0"
"435","0.0315868","0"
"436","0.0315849","0"
"437","0.0315784","0"
"438","0.0315916","0"
"439","0.0315963","0"
"440","0.0315875","0"
"441","0.0315805","0"
"442","0.0315877","0"
"443","0.0315847","0"
"444","0.0315824","0"
"445","0.0315837","0"
"446","0.0315952","0"
"447","0.0315898","0"
"448","0.0315738","0"
"449","0.0315804","0"
"450","0.0315933","0"
"451","0.0315909","0"
"452","0.0315787","0"
"453","0.0315825","0"
"454","0.0315854","0"
"455","0.0315957","0"
"456","0.0315819","0"
"457","0.0315812","0"
"458","0.031586","0"
"459","0.0315764","0"
"460","0.0315888","0"
"461","0.0315733","0"
"462","0.0315822","0"
"463","0.0315977","0"
"464","0.0315871","0"
"465","0.0315837","0"
"466","0.0315804","0"
"467","0.0315863","0"
"468","0.0315854","0"
"469","0.0315855","0"
"470","0.0315825","0"
"471","0.0315912","0"
"472","0.0315901","0"
"473","0.0315842","0"
"474","0.0315782","0"
"475","0.0315868","0"
"476","0.0315923","0"
"477","0.0315789","0"
"478","0.0315775","0"
"479","0.0315934","0"
"480","0.0315891","0"
"481","0.0315869","0"
"482","0.0315838","0"
"483","0.0315871","0"
"484","0.0315805","0"
"485","0.0315838","0"
"486","0.031597","0"
"487","0.0315921","0"
"488","0.0315807","0"
"489","0.0315845","0"
"490","0.0315863","0"
"491","0.0315821","0"
"492","0.0315826","0"
"493","0.0315923","0"
"494","0.0315854","0"
"495","0.0315721","0"
"496","0.0315849","0"
"497","0.0315768","0"
"498","0.031593","0"
"499","0.0315796","0"
"500","0.0315869","0"
