"epoch","training loss","validation loss"
"106","0.0748834","0"
"107","0.0748699","0"
"108","0.074888","0"
"109","0.0748839","0"
"110","0.0748764","0"
"111","0.0748677","0"
"112","0.0748881","0"
"113","0.0748819","0"
"114","0.0748852","0"
"115","0.0748539","0"
"116","0.0748663","0"
"117","0.0748848","0"
"118","0.0748752","0"
"119","0.0748866","0"
"120","0.0748835","0"
"121","0.0748497","0"
"122","0.0748814","0"
"123","0.0748671","0"
"124","0.0748782","0"
"125","0.0748879","0"
"126","0.0748638","0"
"127","0.074903","0"
"128","0.0748681","0"
"129","0.0748924","0"
"130","0.0748548","0"
"131","0.0748524","0"
"132","0.0748641","0"
"133","0.0748685","0"
"134","0.0748581","0"
"135","0.0748727","0"
"136","0.0748814","0"
"137","0.0748581","0"
"138","0.0748685","0"
"139","0.0748617","0"
"140","0.0748529","0"
"141","0.0748632","0"
"142","0.0748746","0"
"143","0.0748715","0"
"144","0.0748676","0"
"145","0.0748735","0"
"146","0.0748475","0"
"147","0.0748512","0"
"148","0.0748919","0"
"149","0.074876","0"
"150","0.0748511","0"
"151","0.0748512","0"
"152","0.0748595","0"
"153","0.0748519","0"
"154","0.0748686","0"
"155","0.0748793","0"
"156","0.0748709","0"
"157","0.074861","0"
"158","0.0748487","0"
"159","0.0748578","0"
"160","0.0748436","0"
"161","0.0748677","0"
"162","0.0748765","0"
"163","0.0748788","0"
"164","0.0748558","0"
"165","0.0748566","0"
"166","0.0748582","0"
"167","0.0748618","0"
"168","0.0748577","0"
"169","0.0748397","0"
"170","0.0748518","0"
"171","0.0748485","0"
"172","0.0748467","0"
"173","0.0748499","0"
"174","0.0748458","0"
"175","0.0748519","0"
"176","0.074842","0"
"177","0.0748314","0"
"178","0.0748517","0"
"179","0.0748411","0"
"180","0.074828","0"
"181","0.0748402","0"
"182","0.0748534","0"
"183","0.0748489","0"
"184","0.0748512","0"
"185","0.0748642","0"
"186","0.0748399","0"
"187","0.0748357","0"
"188","0.0748463","0"
"189","0.0748291","0"
"190","0.0748484","0"
"191","0.0748396","0"
"192","0.0748572","0"
"193","0.0748376","0"
"194","0.0748351","0"
"195","0.0748246","0"
"196","0.0748396","0"
"197","0.0748466","0"
"198","0.0748397","0"
"199","0.0748458","0"
"200","0.0748425","0"
"201","0.0748534","0"
"202","0.074849","0"
"203","0.0748482","0"
"204","0.0748385","0"
"205","0.074844","0"
"206","0.0748243","0"
"207","0.0748385","0"
"208","0.0748262","0"
"209","0.0748361","0"
"210","0.0748371","0"
"211","0.0748531","0"
"212","0.0748587","0"
"213","0.0748462","0"
"214","0.0748271","0"
"215","0.0748373","0"
"216","0.0748292","0"
"217","0.0748566","0"
"218","0.0748441","0"
"219","0.0748318","0"
"220","0.0748221","0"
"221","0.0748343","0"
"222","0.0748322","0"
"223","0.0748429","0"
"224","0.074842","0"
"225","0.0748297","0"
"226","0.0748355","0"
"227","0.0748256","0"
"228","0.0748329","0"
"229","0.0748433","0"
"230","0.0748309","0"
"231","0.0748509","0"
"232","0.0748429","0"
"233","0.0748324","0"
"234","0.0748316","0"
"235","0.0748396","0"
"236","0.0748446","0"
"237","0.0748452","0"
"238","0.0748297","0"
"239","0.0748256","0"
"240","0.0748285","0"
"241","0.0748431","0"
"242","0.0748344","0"
"243","0.0748521","0"
"244","0.0748345","0"
"245","0.0748154","0"
"246","0.0748287","0"
"247","0.0748455","0"
"248","0.0748407","0"
"249","0.0748404","0"
"250","0.0748495","0"
"251","0.074842","0"
"252","0.0748329","0"
"253","0.0748343","0"
"254","0.0748206","0"
"255","0.0748086","0"
"256","0.0748394","0"
"257","0.0748129","0"
"258","0.074845","0"
"259","0.0748356","0"
"260","0.074828","0"
"261","0.0748271","0"
"262","0.0748409","0"
"263","0.0748079","0"
"264","0.0748364","0"
"265","0.0748305","0"
"266","0.0748283","0"
"267","0.0748286","0"
"268","0.0748348","0"
"269","0.074821","0"
"270","0.0748238","0"
"271","0.0748338","0"
"272","0.0748443","0"
"273","0.0748203","0"
"274","0.0748264","0"
"275","0.0748213","0"
"276","0.0748268","0"
"277","0.0748132","0"
"278","0.0748533","0"
"279","0.0748366","0"
"280","0.0748348","0"
"281","0.0748245","0"
"282","0.0748207","0"
"283","0.074833","0"
"284","0.0748407","0"
"285","0.0748264","0"
"286","0.0748549","0"
"287","0.0748458","0"
"288","0.0748289","0"
"289","0.0748352","0"
"290","0.0748348","0"
"291","0.0748435","0"
"292","0.0748162","0"
"293","0.0748347","0"
"294","0.0748137","0"
"295","0.0748285","0"
"296","0.0748217","0"
"297","0.0748225","0"
"298","0.0748392","0"
"299","0.0748241","0"
"300","0.0748114","0"
"301","0.0748082","0"
"302","0.074829","0"
"303","0.0748101","0"
"304","0.0748187","0"
"305","0.074824","0"
"306","0.0748305","0"
"307","0.0748388","0"
"308","0.0748236","0"
"309","0.0748409","0"
"310","0.0748117","0"
"311","0.0748189","0"
"312","0.0748248","0"
"313","0.0747984","0"
"314","0.0748322","0"
"315","0.074834","0"
"316","0.0748163","0"
"317","0.0748177","0"
"318","0.0748097","0"
"319","0.0748189","0"
"320","0.0748277","0"
"321","0.0748105","0"
"322","0.074827","0"
"323","0.0748267","0"
"324","0.074833","0"
"325","0.0748291","0"
"326","0.0748297","0"
"327","0.0748142","0"
"328","0.0748203","0"
"329","0.0748273","0"
"330","0.0748026","0"
"331","0.0748136","0"
"332","0.0748117","0"
"333","0.074823","0"
"334","0.0748274","0"
"335","0.0748363","0"
"336","0.0748301","0"
"337","0.0748094","0"
"338","0.0748276","0"
"339","0.0748123","0"
"340","0.0748195","0"
"341","0.0748387","0"
"342","0.0748016","0"
"343","0.0748218","0"
"344","0.0748063","0"
"345","0.0748117","0"
"346","0.0748186","0"
"347","0.0748347","0"
"348","0.0748079","0"
"349","0.0748261","0"
"350","0.0748067","0"
"351","0.0748097","0"
"352","0.0748239","0"
"353","0.0748181","0"
"354","0.074814","0"
"355","0.0748404","0"
"356","0.0748215","0"
"357","0.0748098","0"
"358","0.0748134","0"
"359","0.0748316","0"
"360","0.0748249","0"
"361","0.074825","0"
"362","0.074801","0"
"363","0.0748022","0"
"364","0.07483","0"
"365","0.0748146","0"
"366","0.0748401","0"
"367","0.0748137","0"
"368","0.0748019","0"
"369","0.0748212","0"
"370","0.0748211","0"
"371","0.0748217","0"
"372","0.0748278","0"
"373","0.0748137","0"
"374","0.0748387","0"
"375","0.0748224","0"
"376","0.0748287","0"
"377","0.074799","0"
"378","0.0748008","0"
"379","0.0748095","0"
"380","0.0748105","0"
"381","0.0748045","0"
"382","0.0748276","0"
"383","0.0748187","0"
"384","0.074815","0"
"385","0.0748096","0"
"386","0.0748002","0"
"387","0.0748112","0"
"388","0.0748153","0"
"389","0.0748143","0"
"390","0.0748292","0"
"391","0.074812","0"
"392","0.0748113","0"
"393","0.0748034","0"
"394","0.0748005","0"
"395","0.0748389","0"
"396","0.0748147","0"
"397","0.0748006","0"
"398","0.0748088","0"
"399","0.0748099","0"
"400","0.0748014","0"
"401","0.0747794","0"
"402","0.0747656","0"
"403","0.0747729","0"
"404","0.0747495","0"
"405","0.0747397","0"
"406","0.0747678","0"
"407","0.0747395","0"
"408","0.0747607","0"
"409","0.074778","0"
"410","0.0747666","0"
"411","0.0747635","0"
"412","0.0747509","0"
"413","0.0747465","0"
"414","0.0747653","0"
"415","0.0747568","0"
"416","0.0747379","0"
"417","0.074751","0"
"418","0.0747485","0"
"419","0.0747403","0"
"420","0.0747545","0"
"421","0.0747468","0"
"422","0.0747514","0"
"423","0.0747306","0"
"424","0.0747307","0"
"425","0.0747535","0"
"426","0.0747339","0"
"427","0.0747334","0"
"428","0.0747379","0"
"429","0.0747554","0"
"430","0.0747543","0"
"431","0.0747412","0"
"432","0.0747697","0"
"433","0.0747339","0"
"434","0.0747365","0"
"435","0.0747516","0"
"436","0.0747274","0"
"437","0.074752","0"
"438","0.0747394","0"
"439","0.0747559","0"
"440","0.0747434","0"
"441","0.0747269","0"
"442","0.0747306","0"
"443","0.0747457","0"
"444","0.0747433","0"
"445","0.0747488","0"
"446","0.0747487","0"
"447","0.0747433","0"
"448","0.0747551","0"
"449","0.0747475","0"
"450","0.0747496","0"
"451","0.0747458","0"
"452","0.0747473","0"
"453","0.0747241","0"
"454","0.0747464","0"
"455","0.074728","0"
"456","0.0747392","0"
"457","0.0747425","0"
"458","0.0747629","0"
"459","0.0747519","0"
"460","0.0747518","0"
"461","0.0747389","0"
"462","0.0747271","0"
"463","0.0747394","0"
"464","0.0747554","0"
"465","0.0747457","0"
"466","0.074748","0"
"467","0.0747223","0"
"468","0.0747323","0"
"469","0.0747392","0"
"470","0.0747617","0"
"471","0.0747351","0"
"472","0.0747464","0"
"473","0.074728","0"
"474","0.0747462","0"
"475","0.0747414","0"
"476","0.074743","0"
"477","0.0747327","0"
"478","0.0747593","0"
"479","0.0747597","0"
"480","0.0747276","0"
"481","0.0747455","0"
"482","0.0747468","0"
"483","0.0747416","0"
"484","0.0747636","0"
"485","0.0747293","0"
"486","0.0747312","0"
"487","0.0747399","0"
"488","0.0747572","0"
"489","0.0747432","0"
"490","0.0747578","0"
"491","0.0747399","0"
"492","0.0747302","0"
"493","0.0747367","0"
"494","0.0747489","0"
"495","0.0747575","0"
"496","0.0747442","0"
"497","0.0747644","0"
"498","0.074743","0"
"499","0.0747569","0"
"500","0.0747323","0"
