"epoch","training loss","validation loss"
"142","0.0745171","0"
"143","0.0745174","0"
"144","0.0745066","0"
"145","0.0745135","0"
"146","0.0744867","0"
"147","0.0744961","0"
"148","0.0745389","0"
"149","0.0745176","0"
"150","0.074494","0"
"151","0.0744934","0"
"152","0.0744974","0"
"153","0.0744933","0"
"154","0.0745161","0"
"155","0.0745254","0"
"156","0.0745235","0"
"157","0.0745088","0"
"158","0.0744982","0"
"159","0.0745092","0"
"160","0.0745019","0"
"161","0.0745214","0"
"162","0.0745286","0"
"163","0.0745336","0"
"164","0.0745072","0"
"165","0.0745028","0"
"166","0.0745084","0"
"167","0.0745163","0"
"168","0.07451","0"
"169","0.0744948","0"
"170","0.0745086","0"
"171","0.0745028","0"
"172","0.0744982","0"
"173","0.0745028","0"
"174","0.0744965","0"
"175","0.0745093","0"
"176","0.0744996","0"
"177","0.0744861","0"
"178","0.074511","0"
"179","0.074505","0"
"180","0.0744858","0"
"181","0.0744974","0"
"182","0.0745082","0"
"183","0.0745081","0"
"184","0.0745047","0"
"185","0.0745185","0"
"186","0.0744932","0"
"187","0.074492","0"
"188","0.0745057","0"
"189","0.074487","0"
"190","0.0745022","0"
"191","0.0745007","0"
"192","0.0745131","0"
"193","0.0744975","0"
"194","0.074493","0"
"195","0.0744814","0"
"196","0.074506","0"
"197","0.0745081","0"
"198","0.0744943","0"
"199","0.0744985","0"
"200","0.0745011","0"
"201","0.0745094","0"
"202","0.0745032","0"
"203","0.0745106","0"
"204","0.0744936","0"
"205","0.0745095","0"
"206","0.0744781","0"
"207","0.0745017","0"
"208","0.0744843","0"
"209","0.0744999","0"
"210","0.0744941","0"
"211","0.0745068","0"
"212","0.0745076","0"
"213","0.0745039","0"
"214","0.0744851","0"
"215","0.0744954","0"
"216","0.0744903","0"
"217","0.0745185","0"
"218","0.0745059","0"
"219","0.0744921","0"
"220","0.0744848","0"
"221","0.0744978","0"
"222","0.0744947","0"
"223","0.0745007","0"
"224","0.0745047","0"
"225","0.0744935","0"
"226","0.0744965","0"
"227","0.0744838","0"
"228","0.0744942","0"
"229","0.0745073","0"
"230","0.0744892","0"
"231","0.0745102","0"
"232","0.0745003","0"
"233","0.0744911","0"
"234","0.0744901","0"
"235","0.074505","0"
"236","0.0745041","0"
"237","0.0745048","0"
"238","0.0744979","0"
"239","0.0744879","0"
"240","0.0744898","0"
"241","0.0745037","0"
"242","0.07449","0"
"243","0.0745179","0"
"244","0.0744916","0"
"245","0.0744749","0"
"246","0.0744894","0"
"247","0.0745117","0"
"248","0.0745051","0"
"249","0.0745063","0"
"250","0.0745105","0"
"251","0.0745009","0"
"252","0.0744965","0"
"253","0.0744969","0"
"254","0.07448","0"
"255","0.0744655","0"
"256","0.0745012","0"
"257","0.0744791","0"
"258","0.0745109","0"
"259","0.0744965","0"
"260","0.0744948","0"
"261","0.0744901","0"
"262","0.0745016","0"
"263","0.0744719","0"
"264","0.074498","0"
"265","0.0744973","0"
"266","0.0744913","0"
"267","0.0744909","0"
"268","0.0744958","0"
"269","0.0744792","0"
"270","0.0744855","0"
"271","0.0745012","0"
"272","0.0744991","0"
"273","0.0744834","0"
"274","0.0744874","0"
"275","0.0744832","0"
"276","0.0744838","0"
"277","0.0744743","0"
"278","0.074519","0"
"279","0.0745029","0"
"280","0.0744991","0"
"281","0.0744844","0"
"282","0.0744858","0"
"283","0.0745018","0"
"284","0.0745073","0"
"285","0.0744911","0"
"286","0.0745133","0"
"287","0.0745101","0"
"288","0.0744872","0"
"289","0.0744939","0"
"290","0.0744973","0"
"291","0.0745028","0"
"292","0.0744809","0"
"293","0.074496","0"
"294","0.0744803","0"
"295","0.0744889","0"
"296","0.0744798","0"
"297","0.0744851","0"
"298","0.0744997","0"
"299","0.0744861","0"
"300","0.0744797","0"
"301","0.0744737","0"
"302","0.0744972","0"
"303","0.0744748","0"
"304","0.0744849","0"
"305","0.0744878","0"
"306","0.0744936","0"
"307","0.0744991","0"
"308","0.0744895","0"
"309","0.0744976","0"
"310","0.074478","0"
"311","0.0744827","0"
"312","0.0744915","0"
"313","0.0744589","0"
"314","0.0744964","0"
"315","0.0744997","0"
"316","0.0744829","0"
"317","0.0744824","0"
"318","0.0744755","0"
"319","0.0744854","0"
"320","0.0745001","0"
"321","0.0744708","0"
"322","0.0744891","0"
"323","0.0744854","0"
"324","0.0744981","0"
"325","0.0744885","0"
"326","0.074499","0"
"327","0.0744756","0"
"328","0.0744874","0"
"329","0.0744881","0"
"330","0.0744707","0"
"331","0.0744798","0"
"332","0.0744775","0"
"333","0.0744893","0"
"334","0.0744896","0"
"335","0.0744932","0"
"336","0.0744907","0"
"337","0.0744703","0"
"338","0.0744935","0"
"339","0.0744781","0"
"340","0.0744827","0"
"341","0.0745079","0"
"342","0.074466","0"
"343","0.0744894","0"
"344","0.0744734","0"
"345","0.0744776","0"
"346","0.0744854","0"
"347","0.0744978","0"
"348","0.0744784","0"
"349","0.0744909","0"
"350","0.0744689","0"
"351","0.0744755","0"
"352","0.0744943","0"
"353","0.074484","0"
"354","0.074474","0"
"355","0.0745031","0"
"356","0.0744841","0"
"357","0.0744727","0"
"358","0.0744806","0"
"359","0.0744949","0"
"360","0.0744937","0"
"361","0.0744893","0"
"362","0.0744708","0"
"363","0.0744678","0"
"364","0.0744949","0"
"365","0.0744814","0"
"366","0.0745028","0"
"367","0.0744771","0"
"368","0.0744598","0"
"369","0.0744887","0"
"370","0.074489","0"
"371","0.074488","0"
"372","0.0744994","0"
"373","0.0744776","0"
"374","0.074501","0"
"375","0.0744875","0"
"376","0.0744965","0"
"377","0.0744629","0"
"378","0.0744591","0"
"379","0.0744742","0"
"380","0.0744787","0"
"381","0.0744742","0"
"382","0.0744943","0"
"383","0.0744862","0"
"384","0.0744831","0"
"385","0.0744774","0"
"386","0.0744636","0"
"387","0.0744793","0"
"388","0.0744823","0"
"389","0.0744798","0"
"390","0.0744964","0"
"391","0.0744803","0"
"392","0.0744737","0"
"393","0.0744654","0"
"394","0.0744708","0"
"395","0.0745023","0"
"396","0.0744816","0"
"397","0.0744662","0"
"398","0.074472","0"
"399","0.0744688","0"
"400","0.0744679","0"
"401","0.074458","0"
"402","0.0744438","0"
"403","0.0744542","0"
"404","0.074424","0"
"405","0.0744166","0"
"406","0.074446","0"
"407","0.0744213","0"
"408","0.0744388","0"
"409","0.0744516","0"
"410","0.0744454","0"
"411","0.0744373","0"
"412","0.0744206","0"
"413","0.0744199","0"
"414","0.0744399","0"
"415","0.0744321","0"
"416","0.0744145","0"
"417","0.0744274","0"
"418","0.0744238","0"
"419","0.0744113","0"
"420","0.0744297","0"
"421","0.0744179","0"
"422","0.0744277","0"
"423","0.0744113","0"
"424","0.0744055","0"
"425","0.0744338","0"
"426","0.0744156","0"
"427","0.0744107","0"
"428","0.074417","0"
"429","0.074428","0"
"430","0.0744283","0"
"431","0.0744161","0"
"432","0.074441","0"
"433","0.0744103","0"
"434","0.0744117","0"
"435","0.0744273","0"
"436","0.0744036","0"
"437","0.0744247","0"
"438","0.0744193","0"
"439","0.0744321","0"
"440","0.0744207","0"
"441","0.0744043","0"
"442","0.0744082","0"
"443","0.0744281","0"
"444","0.0744201","0"
"445","0.0744202","0"
"446","0.0744199","0"
"447","0.0744214","0"
"448","0.0744285","0"
"449","0.0744181","0"
"450","0.0744299","0"
"451","0.0744208","0"
"452","0.0744256","0"
"453","0.0744003","0"
"454","0.0744264","0"
"455","0.0744029","0"
"456","0.0744194","0"
"457","0.0744178","0"
"458","0.0744334","0"
"459","0.0744212","0"
"460","0.0744268","0"
"461","0.074414","0"
"462","0.0744043","0"
"463","0.074417","0"
"464","0.0744327","0"
"465","0.0744241","0"
"466","0.0744234","0"
"467","0.0744","0"
"468","0.0744137","0"
"469","0.0744162","0"
"470","0.0744336","0"
"471","0.0744163","0"
"472","0.0744237","0"
"473","0.0744023","0"
"474","0.0744189","0"
"475","0.0744234","0"
"476","0.0744205","0"
"477","0.0744089","0"
"478","0.074432","0"
"479","0.0744314","0"
"480","0.0744013","0"
"481","0.0744238","0"
"482","0.0744258","0"
"483","0.0744173","0"
"484","0.0744386","0"
"485","0.0744132","0"
"486","0.0744054","0"
"487","0.0744184","0"
"488","0.0744325","0"
"489","0.0744166","0"
"490","0.0744384","0"
"491","0.0744111","0"
"492","0.0744043","0"
"493","0.0744136","0"
"494","0.0744257","0"
"495","0.0744368","0"
"496","0.0744236","0"
"497","0.0744393","0"
"498","0.074419","0"
"499","0.0744342","0"
"500","0.0744086","0"
