"epoch","training loss","validation loss"
"267","0.0303733","0"
"268","0.0303788","0"
"269","0.0303695","0"
"270","0.0303753","0"
"271","0.030373","0"
"272","0.0303723","0"
"273","0.0303554","0"
"274","0.0303796","0"
"275","0.0303768","0"
"276","0.0303698","0"
"277","0.030351","0"
"278","0.0303757","0"
"279","0.0303728","0"
"280","0.0303658","0"
"281","0.0303567","0"
"282","0.0303635","0"
"283","0.030377","0"
"284","0.0303713","0"
"285","0.0303616","0"
"286","0.0303592","0"
"287","0.0303599","0"
"288","0.0303569","0"
"289","0.0303688","0"
"290","0.030355","0"
"291","0.0303612","0"
"292","0.0303773","0"
"293","0.0303607","0"
"294","0.0303588","0"
"295","0.0303623","0"
"296","0.0303703","0"
"297","0.0303628","0"
"298","0.0303618","0"
"299","0.0303639","0"
"300","0.0303651","0"
"301","0.030372","0"
"302","0.0303627","0"
"303","0.0303602","0"
"304","0.0303628","0"
"305","0.0303579","0"
"306","0.0303607","0"
"307","0.0303607","0"
"308","0.0303663","0"
"309","0.0303596","0"
"310","0.0303579","0"
"311","0.0303621","0"
"312","0.0303576","0"
"313","0.0303555","0"
"314","0.0303606","0"
"315","0.0303732","0"
"316","0.030355","0"
"317","0.0303541","0"
"318","0.0303649","0"
"319","0.0303541","0"
"320","0.0303647","0"
"321","0.0303585","0"
"322","0.0303601","0"
"323","0.0303553","0"
"324","0.0303456","0"
"325","0.0303524","0"
"326","0.0303556","0"
"327","0.0303534","0"
"328","0.0303542","0"
"329","0.0303561","0"
"330","0.030356","0"
"331","0.0303624","0"
"332","0.0303536","0"
"333","0.0303422","0"
"334","0.030354","0"
"335","0.0303543","0"
"336","0.030371","0"
"337","0.0303614","0"
"338","0.0303491","0"
"339","0.0303439","0"
"340","0.0303479","0"
"341","0.0303555","0"
"342","0.0303394","0"
"343","0.0303428","0"
"344","0.0303425","0"
"345","0.0303441","0"
"346","0.030351","0"
"347","0.0303489","0"
"348","0.0303462","0"
"349","0.030345","0"
"350","0.0303343","0"
"351","0.0303453","0"
"352","0.0303375","0"
"353","0.0303401","0"
"354","0.0303466","0"
"355","0.0303414","0"
"356","0.030344","0"
"357","0.0303446","0"
"358","0.0303373","0"
"359","0.0303314","0"
"360","0.0303461","0"
"361","0.03035","0"
"362","0.0303323","0"
"363","0.0303276","0"
"364","0.0303459","0"
"365","0.0303457","0"
"366","0.0303348","0"
"367","0.0303311","0"
"368","0.030336","0"
"369","0.0303441","0"
"370","0.0303445","0"
"371","0.0303273","0"
"372","0.0303359","0"
"373","0.0303269","0"
"374","0.0303371","0"
"375","0.030327","0"
"376","0.0303392","0"
"377","0.0303389","0"
"378","0.0303473","0"
"379","0.0303295","0"
"380","0.0303315","0"
"381","0.0303428","0"
"382","0.0303338","0"
"383","0.0303427","0"
"384","0.0303309","0"
"385","0.0303434","0"
"386","0.0303467","0"
"387","0.0303395","0"
"388","0.0303339","0"
"389","0.0303348","0"
"390","0.0303442","0"
"391","0.0303298","0"
"392","0.0303319","0"
"393","0.0303366","0"
"394","0.0303359","0"
"395","0.0303399","0"
"396","0.030333","0"
"397","0.0303342","0"
"398","0.0303307","0"
"399","0.0303308","0"
"400","0.0303429","0"
"401","0.0301255","0"
"402","0.030085","0"
"403","0.0300816","0"
"404","0.0300803","0"
"405","0.0300759","0"
"406","0.0300708","0"
"407","0.0300665","0"
"408","0.0300611","0"
"409","0.0300511","0"
"410","0.0300542","0"
"411","0.0300509","0"
"412","0.0300577","0"
"413","0.03005","0"
"414","0.0300518","0"
"415","0.0300539","0"
"416","0.0300481","0"
"417","0.0300548","0"
"418","0.0300357","0"
"419","0.0300386","0"
"420","0.0300462","0"
"421","0.0300472","0"
"422","0.0300613","0"
"423","0.0300436","0"
"424","0.0300359","0"
"425","0.0300298","0"
"426","0.0300389","0"
"427","0.0300364","0"
"428","0.0300224","0"
"429","0.0300337","0"
"430","0.0300278","0"
"431","0.0300235","0"
"432","0.0300374","0"
"433","0.030027","0"
"434","0.0300285","0"
"435","0.0300259","0"
"436","0.0300207","0"
"437","0.0300175","0"
"438","0.0300248","0"
"439","0.0300278","0"
"440","0.0300189","0"
"441","0.0300207","0"
"442","0.0300256","0"
"443","0.030017","0"
"444","0.0300105","0"
"445","0.0300156","0"
"446","0.0300276","0"
"447","0.0300207","0"
"448","0.0300041","0"
"449","0.0300125","0"
"450","0.0300199","0"
"451","0.0300175","0"
"452","0.0300048","0"
"453","0.0300116","0"
"454","0.0300121","0"
"455","0.03002","0"
"456","0.0300096","0"
"457","0.0300036","0"
"458","0.0300082","0"
"459","0.0299995","0"
"460","0.0300105","0"
"461","0.0299996","0"
"462","0.0300066","0"
"463","0.0300182","0"
"464","0.0300097","0"
"465","0.0300046","0"
"466","0.030005","0"
"467","0.030007","0"
"468","0.0300065","0"
"469","0.0300097","0"
"470","0.030002","0"
"471","0.0300156","0"
"472","0.0300116","0"
"473","0.0300092","0"
"474","0.0299997","0"
"475","0.0300059","0"
"476","0.0300069","0"
"477","0.0300004","0"
"478","0.0299973","0"
"479","0.0300062","0"
"480","0.0300019","0"
"481","0.030003","0"
"482","0.0299964","0"
"483","0.0300053","0"
"484","0.0299962","0"
"485","0.0299978","0"
"486","0.0300109","0"
"487","0.0300034","0"
"488","0.0299926","0"
"489","0.0300026","0"
"490","0.0299995","0"
"491","0.0299958","0"
"492","0.0299971","0"
"493","0.0300082","0"
"494","0.0299935","0"
"495","0.0299828","0"
"496","0.0299973","0"
"497","0.0299864","0"
"498","0.0300022","0"
"499","0.0299897","0"
"500","0.0299971","0"
